datetime,epoch,open,high,low,close
2026-04-23 21:00:00.000,1776978000,3140.618,3146.86,3138.985,3143.62
2026-04-23 21:30:00.000,1776979800,3143.85,3153.189,3142.831,3144.086
2026-04-23 22:00:00.000,1776981600,3144.099,3145.925,3138.007,3140.417
2026-04-23 22:30:00.000,1776983400,3140.072,3145.262,3139.013,3144.726
2026-04-23 23:00:00.000,1776985200,3144.553,3151.907,3143.098,3149.804
2026-04-23 23:30:00.000,1776987000,3149.572,3160.688,3147.852,3159.715
2026-04-24 00:00:00.000,1776988800,3159.585,3163.78,3154.669,3154.992
2026-04-24 00:30:00.000,1776990600,3155.261,3161.334,3151.202,3151.202
2026-04-24 01:00:00.000,1776992400,3151.218,3151.528,3145.624,3150.117
2026-04-24 01:30:00.000,1776994200,3149.828,3150.75,3138.624,3139.239
2026-04-24 02:00:00.000,1776996000,3139.162,3142.505,3133.89,3139.348
2026-04-24 02:30:00.000,1776997800,3139.212,3141.165,3133.371,3138.379
2026-04-24 03:00:00.000,1776999600,3138.161,3147.97,3136.666,3145.311
2026-04-24 03:30:00.000,1777001400,3145.057,3152.089,3142.769,3146.378
2026-04-24 04:00:00.000,1777003200,3146.402,3151.208,3144.729,3144.779
2026-04-24 04:30:00.000,1777005000,3144.721,3147.031,3141.053,3144.43
2026-04-24 05:00:00.000,1777006800,3144.913,3153.63,3144.453,3152.109
2026-04-24 05:30:00.000,1777008600,3152.225,3154.631,3142.088,3144.92
2026-04-24 06:00:00.000,1777010400,3144.922,3148.736,3142.542,3145.518
2026-04-24 06:30:00.000,1777012200,3145.424,3147.763,3141.906,3144.365
2026-04-24 07:00:00.000,1777014000,3144.419,3146.741,3138.509,3141.425
2026-04-24 07:30:00.000,1777015800,3141.185,3147.107,3140.851,3143.978
2026-04-24 08:00:00.000,1777017600,3144.035,3149.097,3143.049,3144.576
2026-04-24 08:30:00.000,1777019400,3144.539,3144.579,3132.894,3132.904
2026-04-24 09:00:00.000,1777021200,3133.022,3133.557,3126.253,3126.646
2026-04-24 09:30:00.000,1777023000,3126.676,3135.269,3125.193,3127.801
2026-04-24 10:00:00.000,1777024800,3127.724,3130.91,3124.093,3128.559
2026-04-24 10:30:00.000,1777026600,3128.753,3135.321,3128.496,3131.442
2026-04-24 11:00:00.000,1777028400,3131.163,3132.522,3124.008,3125.874
2026-04-24 11:30:00.000,1777030200,3125.778,3133.308,3121.882,3132.189
2026-04-24 12:00:00.000,1777032000,3131.731,3133.573,3126.411,3126.712
2026-04-24 12:30:00.000,1777033800,3126.429,3129.861,3123.344,3125.075
2026-04-24 13:00:00.000,1777035600,3125.071,3136.593,3121.972,3136.007
2026-04-24 13:30:00.000,1777037400,3136.028,3139.436,3126.436,3133.429
2026-04-24 14:00:00.000,1777039200,3133.557,3136.219,3127.105,3136.215
2026-04-24 14:30:00.000,1777041000,3136.047,3139.452,3132.759,3133.3
2026-04-24 15:00:00.000,1777042800,3133.303,3135.677,3125.335,3126.685
2026-04-24 15:30:00.000,1777044600,3126.623,3137.651,3125.499,3136.105
2026-04-24 16:00:00.000,1777046400,3136.067,3138.009,3131.144,3137.464
2026-04-24 16:30:00.000,1777048200,3137.321,3143.869,3135.019,3138.535
2026-04-24 17:00:00.000,1777050000,3138.521,3141.296,3134.025,3138.059
2026-04-24 17:30:00.000,1777051800,3137.893,3139.034,3126.462,3126.668
2026-04-24 18:00:00.000,1777053600,3126.816,3130.075,3123.396,3124.253
2026-04-24 18:30:00.000,1777055400,3124.371,3128.472,3121.085,3125.494
2026-04-24 19:00:00.000,1777057200,3125.304,3127.814,3114.123,3114.586
2026-04-24 19:30:00.000,1777059000,3114.428,3114.997,3108.589,3112.428
2026-04-24 20:00:00.000,1777060800,3112.424,3116.684,3109.406,3116.462
2026-04-24 20:30:00.000,1777062600,3116.645,3120.383,3115.287,3116.712
2026-04-24 21:00:00.000,1777064400,3116.539,3120.423,3113.015,3118.855
2026-04-24 21:30:00.000,1777066200,3118.414,3118.701,3106.375,3109.274
2026-04-24 22:00:00.000,1777068000,3109.42,3120.829,3109.085,3118.254
2026-04-24 22:30:00.000,1777069800,3118.394,3124.748,3117.888,3121.275
2026-04-24 23:00:00.000,1777071600,3121.196,3122.87,3117.143,3120.073
2026-04-24 23:30:00.000,1777073400,3120.286,3127.18,3120.135,3127.097
2026-04-25 00:00:00.000,1777075200,3127.426,3131.864,3124.706,3126.118
2026-04-25 00:30:00.000,1777077000,3125.999,3126.727,3119.871,3124.595
2026-04-25 01:00:00.000,1777078800,3124.574,3136.912,3122.12,3136.722
2026-04-25 01:30:00.000,1777080600,3136.716,3138.766,3130.164,3135.372
2026-04-25 02:00:00.000,1777082400,3135.255,3141.265,3132.666,3137.716
2026-04-25 02:30:00.000,1777084200,3137.815,3139.652,3126.786,3127.634
2026-04-25 03:00:00.000,1777086000,3127.438,3134.248,3126.376,3132.664
2026-04-25 03:30:00.000,1777087800,3132.735,3136.238,3129.346,3132.571
2026-04-25 04:00:00.000,1777089600,3132.355,3137.325,3131.28,3133.838
2026-04-25 04:30:00.000,1777091400,3133.843,3140.367,3131.992,3133.999
2026-04-25 05:00:00.000,1777093200,3134.071,3144.637,3134.034,3142.46
2026-04-25 05:30:00.000,1777095000,3142.367,3156.477,3141.567,3152.097
2026-04-25 06:00:00.000,1777096800,3151.965,3158.877,3148.695,3149.646
2026-04-25 06:30:00.000,1777098600,3149.936,3155.016,3148.804,3152.867
2026-04-25 07:00:00.000,1777100400,3152.933,3153.017,3147.148,3149.496
2026-04-25 07:30:00.000,1777102200,3149.357,3161.87,3149.274,3157.027
2026-04-25 08:00:00.000,1777104000,3157.14,3158.426,3150.331,3155.645
2026-04-25 08:30:00.000,1777105800,3155.757,3156.543,3147.686,3151.492
2026-04-25 09:00:00.000,1777107600,3151.624,3156.582,3146.491,3154.205
2026-04-25 09:30:00.000,1777109400,3154.322,3158.822,3151.33,3151.679
2026-04-25 10:00:00.000,1777111200,3151.648,3153.546,3146.552,3151.43
2026-04-25 10:30:00.000,1777113000,3151.442,3151.602,3142.657,3146.873
2026-04-25 11:00:00.000,1777114800,3146.719,3148.64,3133.322,3136.356
2026-04-25 11:30:00.000,1777116600,3136.605,3141.344,3134.785,3140.506
2026-04-25 12:00:00.000,1777118400,3140.813,3147.002,3140.774,3145.934
2026-04-25 12:30:00.000,1777120200,3145.957,3148.691,3143.16,3145.058
2026-04-25 13:00:00.000,1777122000,3145.035,3150.089,3138.031,3141.173
2026-04-25 13:30:00.000,1777123800,3141.839,3147.267,3138.481,3138.594
2026-04-25 14:00:00.000,1777125600,3138.102,3145.742,3137.414,3143.356
2026-04-25 14:30:00.000,1777127400,3143.24,3143.339,3136.097,3141.966
2026-04-25 15:00:00.000,1777129200,3141.999,3146.358,3141.027,3143.389
2026-04-25 15:30:00.000,1777131000,3143.604,3143.646,3137.578,3142.903
2026-04-25 16:00:00.000,1777132800,3142.748,3144.891,3136.704,3137.52
2026-04-25 16:30:00.000,1777134600,3137.638,3141.271,3133.639,3134.046
2026-04-25 17:00:00.000,1777136400,3134.197,3138.371,3130.507,3130.802
2026-04-25 17:30:00.000,1777138200,3130.715,3133.027,3122.833,3131.975
