datetime,epoch,open,high,low,close
2026-04-23 21:00:00.000,1776978000,90.6047,90.8428,90.5616,90.7752
2026-04-23 21:30:00.000,1776979800,90.7573,91.43,90.688,91.3983
2026-04-23 22:00:00.000,1776981600,91.3818,91.4437,90.887,91.0838
2026-04-23 22:30:00.000,1776983400,91.0789,91.2441,90.8841,91.083
2026-04-23 23:00:00.000,1776985200,91.0924,91.4252,90.9605,91.411
2026-04-23 23:30:00.000,1776987000,91.4123,91.4645,91.1853,91.2928
2026-04-24 00:00:00.000,1776988800,91.2858,92.0167,91.1725,92.0067
2026-04-24 00:30:00.000,1776990600,92.0067,92.4818,91.9162,92.1071
2026-04-24 01:00:00.000,1776992400,92.118,92.2601,91.8297,91.8928
2026-04-24 01:30:00.000,1776994200,91.8739,92.1662,91.5653,91.8564
2026-04-24 02:00:00.000,1776996000,91.8546,92.3946,91.7495,92.202
2026-04-24 02:30:00.000,1776997800,92.2023,92.368,91.7974,91.8472
2026-04-24 03:00:00.000,1776999600,91.8462,92.1672,91.6438,92.165
2026-04-24 03:30:00.000,1777001400,92.1641,92.737,91.909,92.7037
2026-04-24 04:00:00.000,1777003200,92.724,92.9265,92.2756,92.3402
2026-04-24 04:30:00.000,1777005000,92.3536,93.0095,92.2201,92.7745
2026-04-24 05:00:00.000,1777006800,92.7924,93.0583,92.6437,92.9697
2026-04-24 05:30:00.000,1777008600,92.9795,93.0004,92.3506,92.6087
2026-04-24 06:00:00.000,1777010400,92.6159,92.7931,91.8527,91.9956
2026-04-24 06:30:00.000,1777012200,91.9789,92.1478,91.6592,91.6637
2026-04-24 07:00:00.000,1777014000,91.6627,91.6747,90.8674,90.8763
2026-04-24 07:30:00.000,1777015800,90.8677,91.0386,90.6821,90.853
2026-04-24 08:00:00.000,1777017600,90.8485,90.9917,90.5816,90.7601
2026-04-24 08:30:00.000,1777019400,90.7535,91.2429,90.6899,91.0698
2026-04-24 09:00:00.000,1777021200,91.0543,91.0543,90.5579,90.689
2026-04-24 09:30:00.000,1777023000,90.7047,91.3452,90.5555,91.2308
2026-04-24 10:00:00.000,1777024800,91.2513,91.3374,90.6094,90.7363
2026-04-24 10:30:00.000,1777026600,90.7327,91.1088,90.6636,90.7653
2026-04-24 11:00:00.000,1777028400,90.7448,90.9218,90.4017,90.8737
2026-04-24 11:30:00.000,1777030200,90.8727,90.9346,90.6587,90.8024
2026-04-24 12:00:00.000,1777032000,90.8068,90.9411,90.0671,90.0671
2026-04-24 12:30:00.000,1777033800,90.0631,90.2745,89.9945,90.112
2026-04-24 13:00:00.000,1777035600,90.0725,90.5531,90.062,90.2773
2026-04-24 13:30:00.000,1777037400,90.2906,90.4765,89.6023,89.6662
2026-04-24 14:00:00.000,1777039200,89.6748,90.0255,89.5967,89.8274
2026-04-24 14:30:00.000,1777041000,89.8484,90.8376,89.7915,90.7081
2026-04-24 15:00:00.000,1777042800,90.7112,91.0635,90.6087,91.0491
2026-04-24 15:30:00.000,1777044600,91.0594,91.0594,90.5859,90.8323
2026-04-24 16:00:00.000,1777046400,90.8297,91.0882,90.6842,91.0806
2026-04-24 16:30:00.000,1777048200,91.0667,91.8871,91.0352,91.7372
2026-04-24 17:00:00.000,1777050000,91.7329,92.571,91.7269,92.5357
2026-04-24 17:30:00.000,1777051800,92.5336,92.6012,92.2826,92.3973
2026-04-24 18:00:00.000,1777053600,92.3895,92.6855,91.916,92.5709
2026-04-24 18:30:00.000,1777055400,92.544,93.225,92.4935,93.0513
2026-04-24 19:00:00.000,1777057200,93.0492,93.3096,92.7367,92.9982
2026-04-24 19:30:00.000,1777059000,92.9997,93.184,92.6597,92.7417
2026-04-24 20:00:00.000,1777060800,92.7575,92.9934,92.6807,92.8437
2026-04-24 20:30:00.000,1777062600,92.8338,93.0394,92.6838,92.9287
2026-04-24 21:00:00.000,1777064400,92.9454,92.946,92.1887,92.7457
2026-04-24 21:30:00.000,1777066200,92.7354,92.9665,92.6384,92.8311
2026-04-24 22:00:00.000,1777068000,92.8324,93.0159,92.7317,92.887
2026-04-24 22:30:00.000,1777069800,92.8926,93.1829,92.8839,93.1668
2026-04-24 23:00:00.000,1777071600,93.1948,94.0904,93.19,93.9218
2026-04-24 23:30:00.000,1777073400,93.9198,93.9669,93.4594,93.7007
2026-04-25 00:00:00.000,1777075200,93.6966,94.0655,93.5578,94.0022
2026-04-25 00:30:00.000,1777077000,94.0123,94.338,93.504,93.5892
2026-04-25 01:00:00.000,1777078800,93.6038,93.8712,93.4156,93.4156
2026-04-25 01:30:00.000,1777080600,93.4228,93.6008,93.1703,93.1815
2026-04-25 02:00:00.000,1777082400,93.1773,93.2031,92.8245,93.0826
2026-04-25 02:30:00.000,1777084200,93.0886,93.5006,93.0325,93.4844
2026-04-25 03:00:00.000,1777086000,93.4858,94.0595,93.4858,93.8703
2026-04-25 03:30:00.000,1777087800,93.8767,94.7494,93.862,94.6636
2026-04-25 04:00:00.000,1777089600,94.6747,94.8357,94.2678,94.4729
2026-04-25 04:30:00.000,1777091400,94.4839,94.6356,94.1733,94.4315
2026-04-25 05:00:00.000,1777093200,94.4303,94.7984,94.2017,94.7282
2026-04-25 05:30:00.000,1777095000,94.7325,94.7781,93.9101,93.9549
2026-04-25 06:00:00.000,1777096800,93.9522,93.9702,93.5787,93.8083
2026-04-25 06:30:00.000,1777098600,93.8072,93.8435,93.13,93.1837
2026-04-25 07:00:00.000,1777100400,93.1919,93.3638,92.7351,93.0159
2026-04-25 07:30:00.000,1777102200,93.0237,93.1046,92.5536,92.7409
2026-04-25 08:00:00.000,1777104000,92.7356,92.764,92.3015,92.4815
2026-04-25 08:30:00.000,1777105800,92.4889,92.6361,92.2374,92.5903
2026-04-25 09:00:00.000,1777107600,92.5821,92.9827,92.4864,92.7872
2026-04-25 09:30:00.000,1777109400,92.7655,92.8281,92.3383,92.3891
2026-04-25 10:00:00.000,1777111200,92.3629,92.6934,92.2447,92.3988
2026-04-25 10:30:00.000,1777113000,92.4083,92.9666,92.3814,92.8142
2026-04-25 11:00:00.000,1777114800,92.812,92.987,92.3867,92.459
2026-04-25 11:30:00.000,1777116600,92.4589,92.688,92.2409,92.6808
2026-04-25 12:00:00.000,1777118400,92.6832,92.9765,92.4855,92.8683
2026-04-25 12:30:00.000,1777120200,92.8672,92.9395,92.2653,92.4111
2026-04-25 13:00:00.000,1777122000,92.4341,92.9488,92.2951,92.8982
2026-04-25 13:30:00.000,1777123800,92.8975,93.0212,92.4885,92.6444
2026-04-25 14:00:00.000,1777125600,92.6314,92.9784,92.5457,92.8721
2026-04-25 14:30:00.000,1777127400,92.8586,93.3669,92.6279,93.3653
2026-04-25 15:00:00.000,1777129200,93.3734,93.6341,93.1435,93.2876
2026-04-25 15:30:00.000,1777131000,93.2974,93.463,92.9174,93.1059
2026-04-25 16:00:00.000,1777132800,93.1227,93.1626,92.4507,92.8336
2026-04-25 16:30:00.000,1777134600,92.8069,92.9977,92.638,92.8676
2026-04-25 17:00:00.000,1777136400,92.8666,93.481,92.8247,93.3411
2026-04-25 17:30:00.000,1777138200,93.3494,93.7185,93.1874,93.4045
2026-04-25 18:00:00.000,1777140000,93.3831,93.5841,93.1154,93.2066
2026-04-25 18:30:00.000,1777141800,93.226,93.5705,93.0976,93.4509
2026-04-25 19:00:00.000,1777143600,93.4546,93.4954,92.8226,92.958
2026-04-25 19:30:00.000,1777145400,92.9595,93.295,92.8023,92.8155
2026-04-25 20:00:00.000,1777147200,92.8429,92.9837,92.6432,92.7189
2026-04-25 20:30:00.000,1777149000,92.7366,92.8635,92.2847,92.3826
2026-04-25 21:00:00.000,1777150800,92.3863,92.6799,92.307,92.3442
2026-04-25 21:30:00.000,1777152600,92.3626,92.5337,92.1818,92.5072
2026-04-25 22:00:00.000,1777154400,92.4985,92.6811,92.1852,92.3253
2026-04-25 22:30:00.000,1777156200,92.3423,92.7733,92.1514,92.7453
2026-04-25 23:00:00.000,1777158000,92.7292,93.6455,92.7292,93.6061
2026-04-25 23:30:00.000,1777159800,93.6251,93.9734,93.5259,93.9155
2026-04-26 00:00:00.000,1777161600,93.9215,93.996,93.4592,93.6317
2026-04-26 00:30:00.000,1777163400,93.6258,93.6643,93.1107,93.1409
2026-04-26 01:00:00.000,1777165200,93.1154,93.3455,93.0938,93.2042
2026-04-26 01:30:00.000,1777167000,93.1978,93.4452,92.9994,93.4191
2026-04-26 02:00:00.000,1777168800,93.4251,93.6751,93.1917,93.3509
2026-04-26 02:30:00.000,1777170600,93.3327,93.4584,92.9621,92.9796
2026-04-26 03:00:00.000,1777172400,92.9681,92.9886,92.6999,92.8315
2026-04-26 03:30:00.000,1777174200,92.8314,93.2005,92.4101,92.429
2026-04-26 04:00:00.000,1777176000,92.435,92.9559,92.3015,92.9194
2026-04-26 04:30:00.000,1777177800,92.9256,93.4716,92.7823,93.3889
2026-04-26 05:00:00.000,1777179600,93.398,93.5906,93.1948,93.1982
2026-04-26 05:30:00.000,1777181400,93.1998,93.478,93.0681,93.3036
2026-04-26 06:00:00.000,1777183200,93.2995,93.3299,92.7743,92.7755
2026-04-26 06:30:00.000,1777185000,92.7825,92.9843,92.5622,92.9843
2026-04-26 07:00:00.000,1777186800,92.9822,93.439,92.9407,93.4204
2026-04-26 07:30:00.000,1777188600,93.4189,93.5931,93.1739,93.5342
2026-04-26 08:00:00.000,1777190400,93.5367,94.2996,93.4543,94.1987
2026-04-26 08:30:00.000,1777192200,94.1991,94.9227,94.192,94.7197
2026-04-26 09:00:00.000,1777194000,94.7292,94.8185,94.4433,94.4533
2026-04-26 09:30:00.000,1777195800,94.4557,95.2045,94.3963,94.9086
2026-04-26 10:00:00.000,1777197600,94.8956,95.1335,94.633,94.761
2026-04-26 10:30:00.000,1777199400,94.7637,95.325,94.7059,95.1855
2026-04-26 11:00:00.000,1777201200,95.1893,95.3604,95.0876,95.2055
2026-04-26 11:30:00.000,1777203000,95.183,95.2985,94.9086,95.0049
2026-04-26 12:00:00.000,1777204800,94.9932,95.1452,94.3382,94.3382
2026-04-26 12:30:00.000,1777206600,94.3466,94.3466,93.5465,94.2128
2026-04-26 13:00:00.000,1777208400,94.2357,94.5238,94.0004,94.4863
2026-04-26 13:30:00.000,1777210200,94.499,94.5844,94.2847,94.452
2026-04-26 14:00:00.000,1777212000,94.443,94.443,94.0697,94.1512
2026-04-26 14:30:00.000,1777213800,94.1519,94.1926,93.6455,93.6665
2026-04-26 15:00:00.000,1777215600,93.6523,93.8967,93.5054,93.6636
2026-04-26 15:30:00.000,1777217400,93.6526,93.7827,93.3999,93.4925
2026-04-26 16:00:00.000,1777219200,93.4749,94.2547,93.4304,94.0663
2026-04-26 16:30:00.000,1777221000,94.0584,94.2795,93.8927,93.9372
2026-04-26 17:00:00.000,1777222800,93.9367,94.3816,93.8837,94.0612
2026-04-26 17:30:00.000,1777224600,94.0646,94.5189,93.9627,94.2015
2026-04-26 18:00:00.000,1777226400,94.1912,94.7895,93.9591,94.5764
2026-04-26 18:30:00.000,1777228200,94.5905,95.0632,94.2166,94.961
2026-04-26 19:00:00.000,1777230000,94.9386,95.3084,94.8212,94.9676
2026-04-26 19:30:00.000,1777231800,94.9467,95.5074,94.9124,95.1048
2026-04-26 20:00:00.000,1777233600,95.0856,95.0998,94.6803,94.8251
2026-04-26 20:30:00.000,1777235400,94.8211,94.8413,94.1436,94.7014
2026-04-26 21:00:00.000,1777237200,94.7135,95.1196,94.6667,94.8288
2026-04-26 21:30:00.000,1777239000,94.8416,95.1929,94.6722,94.6965
2026-04-26 22:00:00.000,1777240800,94.6995,94.8136,94.2411,94.3083
2026-04-26 22:30:00.000,1777242600,94.3087,94.3562,93.9796,94.1146
2026-04-26 23:00:00.000,1777244400,94.1089,94.2269,93.6677,93.9335
2026-04-26 23:30:00.000,1777246200,93.9386,94.6956,93.9237,94.6654
2026-04-27 00:00:00.000,1777248000,94.6707,94.7415,94.2019,94.7415
2026-04-27 00:30:00.000,1777249800,94.7574,94.7685,94.1239,94.1633
2026-04-27 01:00:00.000,1777251600,94.1791,94.6156,94.1121,94.6085
2026-04-27 01:30:00.000,1777253400,94.6011,94.8744,94.4132,94.6588
2026-04-27 02:00:00.000,1777255200,94.6546,95.1321,94.6453,94.8839
2026-04-27 02:30:00.000,1777257000,94.8944,95.4607,94.8367,95.3023
2026-04-27 03:00:00.000,1777258800,95.3052,95.3917,94.7862,95.0917
2026-04-27 03:30:00.000,1777260600,95.0896,95.6129,95.0095,95.5678
2026-04-27 04:00:00.000,1777262400,95.5688,95.8676,95.4983,95.8655
2026-04-27 04:30:00.000,1777264200,95.8546,96.1995,95.5486,96.1995
2026-04-27 05:00:00.000,1777266000,96.1889,96.5452,95.8633,96.1937
2026-04-27 05:30:00.000,1777267800,96.2048,96.2381,95.0845,95.1156
2026-04-27 06:00:00.000,1777269600,95.1308,95.1415,94.1976,94.2453
2026-04-27 06:30:00.000,1777271400,94.255,94.9155,94.2365,94.8142
2026-04-27 07:00:00.000,1777273200,94.8161,95.3998,94.7335,95.3502
2026-04-27 07:30:00.000,1777275000,95.3418,96.0449,95.317,95.9899
2026-04-27 08:00:00.000,1777276800,95.9951,96.126,95.5482,95.9404
2026-04-27 08:30:00.000,1777278600,95.9479,96.8549,95.9,96.5469
2026-04-27 09:00:00.000,1777280400,96.5504,96.6225,96.2816,96.4777
2026-04-27 09:30:00.000,1777282200,96.4703,97.2733,96.3294,97.2733
2026-04-27 10:00:00.000,1777284000,97.2629,97.3,96.63,96.6325
2026-04-27 10:30:00.000,1777285800,96.6364,97.032,96.4744,96.9541
2026-04-27 11:00:00.000,1777287600,96.9619,96.9622,96.1097,96.1725
2026-04-27 11:30:00.000,1777289400,96.1793,96.2395,95.7989,96.0671
2026-04-27 12:00:00.000,1777291200,96.0739,96.695,95.9705,96.2879
2026-04-27 12:30:00.000,1777293000,96.2763,96.8175,96.2391,96.4713
2026-04-27 13:00:00.000,1777294800,96.462,96.5537,96.089,96.3239
2026-04-27 13:30:00.000,1777296600,96.3246,96.3627,95.9712,96.0269
2026-04-27 14:00:00.000,1777298400,96.0205,96.0382,95.5565,95.9704
2026-04-27 14:30:00.000,1777300200,95.9692,95.9879,95.3994,95.8006
2026-04-27 15:00:00.000,1777302000,95.8106,96.0847,95.539,95.78
2026-04-27 15:30:00.000,1777303800,95.7757,95.8134,95.1301,95.5344
2026-04-27 16:00:00.000,1777305600,95.5256,96.1203,95.5256,96.0576
2026-04-27 16:30:00.000,1777307400,96.0577,96.19,95.5465,95.9458
2026-04-27 17:00:00.000,1777309200,95.9507,96.0441,95.4417,95.4933
2026-04-27 17:30:00.000,1777311000,95.5033,95.7179,95.2869,95.5484
2026-04-27 18:00:00.000,1777312800,95.558,96.0911,95.3047,95.9144
2026-04-27 18:30:00.000,1777314600,95.9472,96.6858,95.9416,96.3387
2026-04-27 19:00:00.000,1777316400,96.3441,97.0082,96.2339,96.3944
2026-04-27 19:30:00.000,1777318200,96.3664,96.5962,96.08,96.334
2026-04-27 20:00:00.000,1777320000,96.3324,96.6471,96.0617,96.5585
2026-04-27 20:30:00.000,1777321800,96.5514,96.5514,96.0191,96.0545
2026-04-27 21:00:00.000,1777323600,96.0436,96.24,95.8364,96.1531
2026-04-27 21:30:00.000,1777325400,96.1597,96.5523,96.1075,96.3397
2026-04-27 22:00:00.000,1777327200,96.3593,96.5969,96.2115,96.2246
2026-04-27 22:30:00.000,1777329000,96.2278,96.2967,95.9606,96.0821
2026-04-27 23:00:00.000,1777330800,96.0834,96.8116,95.8432,96.7893
2026-04-27 23:30:00.000,1777332600,96.794,96.8262,96.1308,96.4816
2026-04-28 00:00:00.000,1777334400,96.4784,96.8387,96.4183,96.731
2026-04-28 00:30:00.000,1777336200,96.7213,96.7641,96.2296,96.7004
2026-04-28 01:00:00.000,1777338000,96.6816,97.1838,96.4811,96.9477
2026-04-28 01:30:00.000,1777339800,96.9422,97.0292,96.3547,96.387
2026-04-28 02:00:00.000,1777341600,96.3675,96.9274,96.3036,96.5894
2026-04-28 02:30:00.000,1777343400,96.6208,96.8061,96.4492,96.6904
2026-04-28 03:00:00.000,1777345200,96.6959,96.9658,96.5506,96.931
2026-04-28 03:30:00.000,1777347000,96.9312,96.9787,96.2306,96.2631
2026-04-28 04:00:00.000,1777348800,96.2677,96.614,95.9949,96.6006
