datetime,epoch,open,high,low,close
2026-04-23 21:00:00.000,1776978000,814499.76,814981.15,812837.43,814206.04
2026-04-23 21:30:00.000,1776979800,814229.08,814947.22,812910.31,814432.25
2026-04-23 22:00:00.000,1776981600,814383.75,816192.94,813938.57,815814.86
2026-04-23 22:30:00.000,1776983400,815817.55,817039.35,815166.82,816071.79
2026-04-23 23:00:00.000,1776985200,816105.53,817741.44,815088.95,817078.9
2026-04-23 23:30:00.000,1776987000,817035.16,817744.18,814966.16,815054.3
2026-04-24 00:00:00.000,1776988800,815068.23,816727.87,814514.52,816664.4
2026-04-24 00:30:00.000,1776990600,816692.68,818625.25,815289.14,816156.88
2026-04-24 01:00:00.000,1776992400,816167.78,816232.25,814759.04,815093.47
2026-04-24 01:30:00.000,1776994200,815124.22,815697.46,813169.62,814609.9
2026-04-24 02:00:00.000,1776996000,814589.37,815959.53,813478.85,815883.79
2026-04-24 02:30:00.000,1776997800,815903.77,816001.74,814605,815066.19
2026-04-24 03:00:00.000,1776999600,815072.03,815078.54,813445.33,814137.72
2026-04-24 03:30:00.000,1777001400,814122.65,815321.28,813198.79,814477.27
2026-04-24 04:00:00.000,1777003200,814468.73,816321.18,813704.98,816178.63
2026-04-24 04:30:00.000,1777005000,816142.75,816142.75,813436.22,814303.89
2026-04-24 05:00:00.000,1777006800,814321.72,816932.32,814260.27,816465.58
2026-04-24 05:30:00.000,1777008600,816485.61,817862.28,816098.89,816974.23
2026-04-24 06:00:00.000,1777010400,816936.15,817349.11,815947.96,816470.64
2026-04-24 06:30:00.000,1777012200,816412.39,818344.3,816332.32,817302.18
2026-04-24 07:00:00.000,1777014000,817315.02,817548.04,815955.34,816498.68
2026-04-24 07:30:00.000,1777015800,816498.3,817808.79,815801.51,817544.34
2026-04-24 08:00:00.000,1777017600,817565.94,819675.18,817272.79,819080.22
2026-04-24 08:30:00.000,1777019400,819041.57,820056.46,817652.63,818935.15
2026-04-24 09:00:00.000,1777021200,818909.35,819076.29,815837.26,816079.79
2026-04-24 09:30:00.000,1777023000,816039.31,817623.89,816039.31,816569.58
2026-04-24 10:00:00.000,1777024800,816544.54,816646.1,814377.87,814442.81
2026-04-24 10:30:00.000,1777026600,814520.91,816073.5,813684.06,813738.96
2026-04-24 11:00:00.000,1777028400,813695.91,816313.91,813074.84,816313.91
2026-04-24 11:30:00.000,1777030200,816348.57,817222.71,815180.3,815667.28
2026-04-24 12:00:00.000,1777032000,815672.41,816189.29,813159.95,813535.76
2026-04-24 12:30:00.000,1777033800,813478.46,815898.48,812984.3,815561.36
2026-04-24 13:00:00.000,1777035600,815620.95,816518.74,814972.74,815324.38
2026-04-24 13:30:00.000,1777037400,815375.43,816018.76,813426.62,813540.03
2026-04-24 14:00:00.000,1777039200,813532.92,813781.06,812166.99,813287.9
2026-04-24 14:30:00.000,1777041000,813331.6,813623.2,811118.21,811583.49
2026-04-24 15:00:00.000,1777042800,811595.83,813821.25,811301.34,813789.49
2026-04-24 15:30:00.000,1777044600,813762.09,815813.94,812675.58,815452.57
2026-04-24 16:00:00.000,1777046400,815435.9,815678.38,813562.91,814540.89
2026-04-24 16:30:00.000,1777048200,814530.77,815912.44,813553.78,814694.75
2026-04-24 17:00:00.000,1777050000,814651.98,815100.07,812528.75,813082.43
2026-04-24 17:30:00.000,1777051800,813049.28,815127.65,812940.58,814810.28
2026-04-24 18:00:00.000,1777053600,814816.6,816006.77,813537.23,815322.78
2026-04-24 18:30:00.000,1777055400,815332.32,817894.15,815032.7,816807.83
2026-04-24 19:00:00.000,1777057200,816847.24,818084.53,815954.34,817591.71
2026-04-24 19:30:00.000,1777059000,817634.79,817848.56,815999.81,816157.77
2026-04-24 20:00:00.000,1777060800,816187.69,816716.23,815226.4,816390.78
2026-04-24 20:30:00.000,1777062600,816316.91,816835.84,814929.02,815894.2
2026-04-24 21:00:00.000,1777064400,815907.76,818858.29,815159.03,817202.71
2026-04-24 21:30:00.000,1777066200,817250.35,818405.77,815763.48,815763.48
2026-04-24 22:00:00.000,1777068000,815798.24,817388.69,815426.35,816357.44
2026-04-24 22:30:00.000,1777069800,816421.57,818824.09,816383.04,818062.33
2026-04-24 23:00:00.000,1777071600,818033.12,818305.26,816206.45,816630.87
2026-04-24 23:30:00.000,1777073400,816640.72,819025.88,816195.09,818752.6
2026-04-25 00:00:00.000,1777075200,818760.32,819158.61,817499.57,818712.53
2026-04-25 00:30:00.000,1777077000,818695.13,819804.44,817990.48,819288.79
2026-04-25 01:00:00.000,1777078800,819307,820582.27,818092.86,819768.93
2026-04-25 01:30:00.000,1777080600,819773.63,822820.3,818972.53,822248.08
2026-04-25 02:00:00.000,1777082400,822262.08,823508.12,820027.09,820136.62
2026-04-25 02:30:00.000,1777084200,820113.2,821244.58,818786.75,821007.43
2026-04-25 03:00:00.000,1777086000,821026.16,822605.59,819703.69,822236.84
2026-04-25 03:30:00.000,1777087800,822270.84,822428.06,820451.52,821202.57
2026-04-25 04:00:00.000,1777089600,821191.51,822290.25,820772.11,821724.54
2026-04-25 04:30:00.000,1777091400,821716.53,822761.42,820307.75,822625.95
2026-04-25 05:00:00.000,1777093200,822658.93,824317.19,822274.24,823973.31
2026-04-25 05:30:00.000,1777095000,823976.32,826958.36,823430.47,826106.39
2026-04-25 06:00:00.000,1777096800,826125.31,826486.19,823304.45,824009.15
2026-04-25 06:30:00.000,1777098600,824036.5,826867.22,823838.48,825887.98
2026-04-25 07:00:00.000,1777100400,825896.69,826596.84,825214.97,825559.35
2026-04-25 07:30:00.000,1777102200,825622.73,826312.1,824377.5,825831.67
2026-04-25 08:00:00.000,1777104000,825810.91,825884.19,823802.46,824077.24
2026-04-25 08:30:00.000,1777105800,824124.3,824940.94,821335.35,821448.38
2026-04-25 09:00:00.000,1777107600,821457.96,823112.73,821399.96,822110.3
2026-04-25 09:30:00.000,1777109400,822163.78,824164.83,821907.4,824085.6
2026-04-25 10:00:00.000,1777111200,824105.68,824629.44,822007.76,823102.87
2026-04-25 10:30:00.000,1777113000,823030.82,823121.64,820314.03,821276.54
2026-04-25 11:00:00.000,1777114800,821291.44,822033.52,820459.74,820601.28
2026-04-25 11:30:00.000,1777116600,820510.73,822201.84,819844.08,821823.28
2026-04-25 12:00:00.000,1777118400,821833.1,821926.83,817260.01,818091.89
2026-04-25 12:30:00.000,1777120200,818064.61,819611.53,817751.34,818539.06
2026-04-25 13:00:00.000,1777122000,818547.17,819636.2,818021.81,818224.95
2026-04-25 13:30:00.000,1777123800,818225.26,820530.63,818173.78,819267.54
2026-04-25 14:00:00.000,1777125600,819243.74,820757.05,818635.41,819577.41
2026-04-25 14:30:00.000,1777127400,819570.83,820357.51,818459.25,819397.42
2026-04-25 15:00:00.000,1777129200,819379.23,821285.4,819272.59,821284.91
2026-04-25 15:30:00.000,1777131000,821264.39,821905.42,820438.23,821266.92
2026-04-25 16:00:00.000,1777132800,821257.37,821463.86,818424.86,819516.02
2026-04-25 16:30:00.000,1777134600,819530.26,820529.33,816710.71,816854.02
2026-04-25 17:00:00.000,1777136400,816903.1,818280.46,816379.07,817042.55
2026-04-25 17:30:00.000,1777138200,817077.96,817501.69,815282.61,816710.55
2026-04-25 18:00:00.000,1777140000,816616.15,817568.04,814871.42,814957.71
2026-04-25 18:30:00.000,1777141800,814930.1,816182.35,814664.39,815453.24
2026-04-25 19:00:00.000,1777143600,815510.98,818265.96,814789.94,814795.56
2026-04-25 19:30:00.000,1777145400,814786.65,815556.25,813427.41,813737.97
