datetime,epoch,open,high,low,close
2026-04-23 21:00:00.000,1776978000,5492.96,5528.71,5487.02,5527.95
2026-04-23 21:30:00.000,1776979800,5528.27,5531.52,5496.18,5517.96
2026-04-23 22:00:00.000,1776981600,5517.58,5573.41,5500.69,5572.88
2026-04-23 22:30:00.000,1776983400,5573,5583.14,5532.66,5543
2026-04-23 23:00:00.000,1776985200,5541.1,5562.53,5513.64,5560.95
2026-04-23 23:30:00.000,1776987000,5560.48,5571.85,5537.43,5566.66
2026-04-24 00:00:00.000,1776988800,5565.81,5580.58,5532.22,5577.42
2026-04-24 00:30:00.000,1776990600,5577.54,5598.35,5551.02,5592.6
2026-04-24 01:00:00.000,1776992400,5593.74,5594.16,5554.4,5556.28
2026-04-24 01:30:00.000,1776994200,5555.7,5564.03,5513.87,5546.85
2026-04-24 02:00:00.000,1776996000,5545.8,5603.44,5539.12,5600.07
2026-04-24 02:30:00.000,1776997800,5600.37,5600.97,5536.57,5540.99
2026-04-24 03:00:00.000,1776999600,5540.15,5581.33,5532.17,5551.03
2026-04-24 03:30:00.000,1777001400,5550.48,5583.71,5538.38,5561.35
2026-04-24 04:00:00.000,1777003200,5561.9,5620.08,5555.65,5616.16
2026-04-24 04:30:00.000,1777005000,5616.29,5616.43,5535.87,5549.6
2026-04-24 05:00:00.000,1777006800,5550.7,5576.51,5534.93,5534.93
2026-04-24 05:30:00.000,1777008600,5533.74,5563.17,5520.38,5555.96
2026-04-24 06:00:00.000,1777010400,5555.21,5573.27,5533.29,5559.69
2026-04-24 06:30:00.000,1777012200,5558.85,5582.15,5547.12,5573.64
2026-04-24 07:00:00.000,1777014000,5573.88,5612.39,5571.77,5581.46
2026-04-24 07:30:00.000,1777015800,5582.5,5609.17,5564.58,5599.54
2026-04-24 08:00:00.000,1777017600,5599.73,5610.91,5580.59,5594.51
2026-04-24 08:30:00.000,1777019400,5595.66,5607.64,5552.09,5572.43
2026-04-24 09:00:00.000,1777021200,5572.83,5587.15,5552.13,5560.15
2026-04-24 09:30:00.000,1777023000,5559.68,5588.23,5539.57,5582.35
2026-04-24 10:00:00.000,1777024800,5582.46,5587.71,5563.3,5570.61
2026-04-24 10:30:00.000,1777026600,5570.18,5583.1,5551.57,5577.21
2026-04-24 11:00:00.000,1777028400,5577.67,5616.64,5566.17,5605.2
2026-04-24 11:30:00.000,1777030200,5604.69,5608.35,5553.29,5554.91
2026-04-24 12:00:00.000,1777032000,5553.2,5579.2,5539.72,5547.95
2026-04-24 12:30:00.000,1777033800,5548.05,5567.48,5537.03,5557.05
2026-04-24 13:00:00.000,1777035600,5557.92,5587.22,5520.9,5587.22
2026-04-24 13:30:00.000,1777037400,5586.95,5618.82,5552.5,5612.65
2026-04-24 14:00:00.000,1777039200,5612.72,5629.78,5582.9,5586.63
2026-04-24 14:30:00.000,1777041000,5587.3,5617.52,5570.13,5616.65
2026-04-24 15:00:00.000,1777042800,5616.22,5618.75,5528.74,5537.63
2026-04-24 15:30:00.000,1777044600,5537.67,5552.5,5507.11,5510.35
2026-04-24 16:00:00.000,1777046400,5510.37,5532.47,5492.9,5509.71
2026-04-24 16:30:00.000,1777048200,5508.91,5567.1,5502.56,5563.83
2026-04-24 17:00:00.000,1777050000,5563.76,5622.56,5557.39,5619.85
2026-04-24 17:30:00.000,1777051800,5619.48,5631.89,5552.74,5565.65
2026-04-24 18:00:00.000,1777053600,5566.2,5569.65,5523.46,5540.52
2026-04-24 18:30:00.000,1777055400,5540.9,5548.8,5480.95,5496.54
2026-04-24 19:00:00.000,1777057200,5495.37,5518.87,5484.78,5507.44
2026-04-24 19:30:00.000,1777059000,5506.53,5507.59,5442.51,5463.28
2026-04-24 20:00:00.000,1777060800,5464.48,5467.63,5424.97,5443.82
2026-04-24 20:30:00.000,1777062600,5443.54,5490.5,5443.24,5487.27
