datetime,epoch,open,high,low,close
2026-04-23 21:00:00.000,1776978000,1413.91,1414.75,1401.84,1410.43
2026-04-23 21:30:00.000,1776979800,1410.35,1411.26,1392.12,1399.96
2026-04-23 22:00:00.000,1776981600,1400.16,1403.44,1385.48,1387.5
2026-04-23 22:30:00.000,1776983400,1387.05,1387.47,1377.5,1383.87
2026-04-23 23:00:00.000,1776985200,1383.85,1385.69,1360.47,1360.96
2026-04-23 23:30:00.000,1776987000,1360.99,1388.61,1360.45,1386.63
2026-04-24 00:00:00.000,1776988800,1386.76,1399.59,1385.65,1399.45
2026-04-24 00:30:00.000,1776990600,1399.45,1404.43,1390.79,1397.24
2026-04-24 01:00:00.000,1776992400,1397.53,1402.82,1390.39,1396.36
2026-04-24 01:30:00.000,1776994200,1396.14,1412.93,1396.14,1402.42
2026-04-24 02:00:00.000,1776996000,1402.39,1419.03,1398.08,1415.81
2026-04-24 02:30:00.000,1776997800,1416.01,1436.51,1412.55,1435.3
2026-04-24 03:00:00.000,1776999600,1435.21,1458.37,1433.25,1455.87
2026-04-24 03:30:00.000,1777001400,1456.18,1466.71,1452.6,1459.31
2026-04-24 04:00:00.000,1777003200,1459.05,1459.62,1447.45,1454.89
2026-04-24 04:30:00.000,1777005000,1454.76,1456.65,1435.15,1439.1
2026-04-24 05:00:00.000,1777006800,1439.02,1441.34,1420.3,1424.86
2026-04-24 05:30:00.000,1777008600,1424.28,1426.59,1412.13,1424.28
2026-04-24 06:00:00.000,1777010400,1424.21,1428.28,1412.8,1424.16
2026-04-24 06:30:00.000,1777012200,1424.41,1427.34,1414.12,1416.98
2026-04-24 07:00:00.000,1777014000,1416.85,1428.25,1406.59,1410.39
2026-04-24 07:30:00.000,1777015800,1410.11,1422.99,1408.47,1416.71
2026-04-24 08:00:00.000,1777017600,1416.27,1425.18,1412.35,1419.58
2026-04-24 08:30:00.000,1777019400,1419.2,1427.75,1415.89,1419.55
2026-04-24 09:00:00.000,1777021200,1419.51,1429.31,1409.27,1410.33
2026-04-24 09:30:00.000,1777023000,1410.2,1411.51,1386.89,1386.89
2026-04-24 10:00:00.000,1777024800,1386.7,1393.5,1385.43,1389.35
2026-04-24 10:30:00.000,1777026600,1389.07,1389.07,1376.7,1381.36
2026-04-24 11:00:00.000,1777028400,1380.73,1386,1367.35,1383.56
2026-04-24 11:30:00.000,1777030200,1383.45,1384.28,1354.89,1371.2
2026-04-24 12:00:00.000,1777032000,1371.55,1389.28,1371.55,1385.8
2026-04-24 12:30:00.000,1777033800,1385.35,1394.17,1378.95,1392.92
2026-04-24 13:00:00.000,1777035600,1392.91,1413.95,1390.28,1413.93
2026-04-24 13:30:00.000,1777037400,1414.07,1423.04,1407.35,1407.69
2026-04-24 14:00:00.000,1777039200,1408.15,1408.15,1393.84,1397.98
2026-04-24 14:30:00.000,1777041000,1397.82,1406.22,1392.66,1395.34
2026-04-24 15:00:00.000,1777042800,1394.96,1408.6,1393.23,1406.39
2026-04-24 15:30:00.000,1777044600,1406.54,1421.84,1406.54,1414.44
2026-04-24 16:00:00.000,1777046400,1414.05,1418.46,1405.2,1410.2
2026-04-24 16:30:00.000,1777048200,1410.34,1416.11,1406.29,1410.8
2026-04-24 17:00:00.000,1777050000,1410.66,1412.12,1389.25,1401.12
2026-04-24 17:30:00.000,1777051800,1401.05,1408.01,1395.87,1407.38
2026-04-24 18:00:00.000,1777053600,1407.8,1408.47,1397.32,1406.51
2026-04-24 18:30:00.000,1777055400,1406.29,1408.44,1400.64,1408.09
2026-04-24 19:00:00.000,1777057200,1408.49,1409.04,1386.96,1399.39
2026-04-24 19:30:00.000,1777059000,1399.27,1402.46,1391.18,1397.26
2026-04-24 20:00:00.000,1777060800,1397.87,1398.15,1386.82,1386.82
2026-04-24 20:30:00.000,1777062600,1386.9,1387.06,1372.67,1372.94
2026-04-24 21:00:00.000,1777064400,1372.7,1380.22,1363.66,1374.07
2026-04-24 21:30:00.000,1777066200,1374.16,1389.64,1368.54,1377.67
2026-04-24 22:00:00.000,1777068000,1378.06,1386.8,1374.12,1376.68
2026-04-24 22:30:00.000,1777069800,1376.47,1380.59,1363.3,1363.37
2026-04-24 23:00:00.000,1777071600,1363.63,1373.47,1359.61,1372.11
2026-04-24 23:30:00.000,1777073400,1372.15,1379.09,1367.31,1368.05
2026-04-25 00:00:00.000,1777075200,1368.22,1369.1,1357.16,1367.25
2026-04-25 00:30:00.000,1777077000,1367.13,1373.57,1352.38,1352.45
2026-04-25 01:00:00.000,1777078800,1352.71,1353.81,1336.7,1344.59
2026-04-25 01:30:00.000,1777080600,1344.28,1353.77,1340.4,1342.4
2026-04-25 02:00:00.000,1777082400,1342.53,1354.76,1337.71,1340.48
2026-04-25 02:30:00.000,1777084200,1340.82,1346.68,1334.64,1343.07
2026-04-25 03:00:00.000,1777086000,1343.33,1349.48,1334.79,1336.62
2026-04-25 03:30:00.000,1777087800,1337.08,1341.9,1326.23,1326.8
2026-04-25 04:00:00.000,1777089600,1326.88,1327.27,1316.84,1317.27
2026-04-25 04:30:00.000,1777091400,1317.32,1324.93,1315.09,1324.48
2026-04-25 05:00:00.000,1777093200,1324.98,1331.69,1317.21,1330.87
2026-04-25 05:30:00.000,1777095000,1330.97,1345.63,1326.18,1345.01
2026-04-25 06:00:00.000,1777096800,1344.94,1346.52,1335.91,1341.17
2026-04-25 06:30:00.000,1777098600,1341.42,1353.9,1340.28,1343.2
2026-04-25 07:00:00.000,1777100400,1342.8,1344.82,1330.9,1331.34
2026-04-25 07:30:00.000,1777102200,1330.85,1345.77,1321.68,1344.88
2026-04-25 08:00:00.000,1777104000,1344.74,1360.01,1341.58,1357.63
2026-04-25 08:30:00.000,1777105800,1357.32,1377.92,1355.55,1372.34
2026-04-25 09:00:00.000,1777107600,1372.52,1377.41,1367.37,1372.31
2026-04-25 09:30:00.000,1777109400,1371.9,1373.69,1351.7,1357.64
2026-04-25 10:00:00.000,1777111200,1358.18,1364.81,1340.29,1345.5
2026-04-25 10:30:00.000,1777113000,1345.87,1356.92,1344.46,1346.95
2026-04-25 11:00:00.000,1777114800,1347.29,1360.35,1340.74,1359.48
2026-04-25 11:30:00.000,1777116600,1359.28,1368.78,1358.31,1362.76
2026-04-25 12:00:00.000,1777118400,1362.62,1366.29,1353.09,1357.58
2026-04-25 12:30:00.000,1777120200,1357.77,1357.92,1339.37,1344.97
2026-04-25 13:00:00.000,1777122000,1344.75,1352.93,1334.4,1341.98
2026-04-25 13:30:00.000,1777123800,1341.81,1351.39,1340.43,1348.96
2026-04-25 14:00:00.000,1777125600,1348.89,1364.31,1348.89,1358.87
2026-04-25 14:30:00.000,1777127400,1358.62,1361.1,1339.55,1341.3
2026-04-25 15:00:00.000,1777129200,1341.36,1348.3,1335.27,1340.27
2026-04-25 15:30:00.000,1777131000,1340.04,1343.15,1328.62,1335.34
2026-04-25 16:00:00.000,1777132800,1335.56,1338.84,1329.93,1330.16
2026-04-25 16:30:00.000,1777134600,1330.3,1346.09,1330.15,1341.78
2026-04-25 17:00:00.000,1777136400,1341.74,1345.8,1332.47,1333.67
2026-04-25 17:30:00.000,1777138200,1333.34,1334.71,1319.7,1327.82
2026-04-25 18:00:00.000,1777140000,1328.14,1348.1,1325.25,1347.6
2026-04-25 18:30:00.000,1777141800,1347.17,1347.18,1329.25,1332.14
2026-04-25 19:00:00.000,1777143600,1332.07,1340.65,1327.92,1328.18
2026-04-25 19:30:00.000,1777145400,1328.34,1345.9,1321.35,1345.9
2026-04-25 20:00:00.000,1777147200,1345.68,1355.9,1344.13,1353.84
2026-04-25 20:30:00.000,1777149000,1353.67,1366.8,1352.84,1366.03
2026-04-25 21:00:00.000,1777150800,1366.2,1390.8,1366.18,1384.55
2026-04-25 21:30:00.000,1777152600,1384.5,1385.3,1365.86,1373.21
2026-04-25 22:00:00.000,1777154400,1372.79,1385.21,1367.13,1384.08
2026-04-25 22:30:00.000,1777156200,1384.23,1385.99,1366.39,1377.87
2026-04-25 23:00:00.000,1777158000,1377.23,1380.03,1369.54,1369.54
2026-04-25 23:30:00.000,1777159800,1369.52,1383.51,1363.8,1380.77
2026-04-26 00:00:00.000,1777161600,1380.81,1381.32,1356.04,1359.97
2026-04-26 00:30:00.000,1777163400,1360.04,1362.16,1346.51,1350.44
2026-04-26 01:00:00.000,1777165200,1350.53,1353.82,1343.88,1350.29
2026-04-26 01:30:00.000,1777167000,1350.42,1376.14,1349.46,1373.48
2026-04-26 02:00:00.000,1777168800,1373.41,1394.63,1371.68,1393.16
2026-04-26 02:30:00.000,1777170600,1393.24,1404.93,1388.07,1394.55
2026-04-26 03:00:00.000,1777172400,1394.66,1425.79,1393.36,1424.22
2026-04-26 03:30:00.000,1777174200,1424.3,1432.41,1413.77,1414.73
2026-04-26 04:00:00.000,1777176000,1414.9,1421.18,1402.22,1418.37
2026-04-26 04:30:00.000,1777177800,1418.39,1421.05,1402.88,1410.47
2026-04-26 05:00:00.000,1777179600,1410.44,1411.47,1385.02,1391.7
2026-04-26 05:30:00.000,1777181400,1391.42,1393.47,1377.95,1381.63
2026-04-26 06:00:00.000,1777183200,1381.79,1393.98,1381.57,1392.07
2026-04-26 06:30:00.000,1777185000,1392.52,1396.33,1379.41,1394.35
2026-04-26 07:00:00.000,1777186800,1393.95,1400.52,1387.17,1399.67
2026-04-26 07:30:00.000,1777188600,1399.83,1401.82,1392.12,1398.89
2026-04-26 08:00:00.000,1777190400,1399.09,1411.49,1393.01,1397.79
2026-04-26 08:30:00.000,1777192200,1397.62,1404.77,1387.29,1394.86
2026-04-26 09:00:00.000,1777194000,1394.81,1399.96,1389,1395.92
2026-04-26 09:30:00.000,1777195800,1396.09,1410.29,1393.92,1405.96
2026-04-26 10:00:00.000,1777197600,1406.12,1420.56,1403.71,1416.18
2026-04-26 10:30:00.000,1777199400,1415.74,1432.96,1414.62,1430.48
2026-04-26 11:00:00.000,1777201200,1430.23,1436.59,1418.02,1422.27
2026-04-26 11:30:00.000,1777203000,1422.03,1434.3,1419.59,1432.32
2026-04-26 12:00:00.000,1777204800,1432.05,1438.9,1427.23,1438.9
2026-04-26 12:30:00.000,1777206600,1438.65,1452.91,1436.28,1446.78
2026-04-26 13:00:00.000,1777208400,1446.87,1452.53,1438.9,1439.36
2026-04-26 13:30:00.000,1777210200,1439.62,1450.43,1435.33,1437.11
2026-04-26 14:00:00.000,1777212000,1437.3,1452.76,1431.72,1449.7
2026-04-26 14:30:00.000,1777213800,1450.12,1450.12,1422.94,1425.3
2026-04-26 15:00:00.000,1777215600,1425.03,1431.93,1421.01,1424.55
2026-04-26 15:30:00.000,1777217400,1424.98,1438.13,1422.02,1428.2
2026-04-26 16:00:00.000,1777219200,1428.53,1431.86,1415.66,1415.98
2026-04-26 16:30:00.000,1777221000,1415.73,1429.11,1412.71,1420.68
2026-04-26 17:00:00.000,1777222800,1421.16,1431.08,1414.25,1425.66
2026-04-26 17:30:00.000,1777224600,1425.72,1440.64,1420.86,1438.25
2026-04-26 18:00:00.000,1777226400,1438.21,1448.21,1435.28,1446.61
2026-04-26 18:30:00.000,1777228200,1446.56,1455.7,1442.75,1453.83
2026-04-26 19:00:00.000,1777230000,1453.71,1460.19,1431.81,1432.56
2026-04-26 19:30:00.000,1777231800,1432.76,1434.68,1420.21,1429.17
2026-04-26 20:00:00.000,1777233600,1428.93,1429.78,1411.51,1419.23
2026-04-26 20:30:00.000,1777235400,1419.45,1448.41,1416.95,1448.41
2026-04-26 21:00:00.000,1777237200,1448.6,1465.52,1446.74,1456.36
2026-04-26 21:30:00.000,1777239000,1456.83,1459.36,1448.49,1450.89
2026-04-26 22:00:00.000,1777240800,1450.68,1459.7,1444.96,1449.75
2026-04-26 22:30:00.000,1777242600,1449.77,1455.07,1443.57,1445.84
2026-04-26 23:00:00.000,1777244400,1445.98,1473.57,1441.95,1464.14
2026-04-26 23:30:00.000,1777246200,1463.92,1484.13,1462.3,1481.9
2026-04-27 00:00:00.000,1777248000,1481.83,1484.77,1459.02,1459.73
2026-04-27 00:30:00.000,1777249800,1459.87,1473.95,1457.44,1473.95
2026-04-27 01:00:00.000,1777251600,1474.17,1480.4,1469.92,1475.77
2026-04-27 01:30:00.000,1777253400,1475.97,1483.07,1468.64,1476.88
2026-04-27 02:00:00.000,1777255200,1476.86,1482.22,1469.92,1475.25
2026-04-27 02:30:00.000,1777257000,1475.39,1479.03,1467.34,1470.18
2026-04-27 03:00:00.000,1777258800,1469.94,1475.48,1464.46,1471.37
2026-04-27 03:30:00.000,1777260600,1471.27,1488.22,1470.64,1480.75
2026-04-27 04:00:00.000,1777262400,1481.03,1487.1,1476.6,1477.87
2026-04-27 04:30:00.000,1777264200,1477.7,1487.62,1467.61,1485.46
2026-04-27 05:00:00.000,1777266000,1485.39,1490.02,1476.74,1483.93
2026-04-27 05:30:00.000,1777267800,1483.97,1494.76,1481.81,1489.73
2026-04-27 06:00:00.000,1777269600,1489.78,1491.7,1475.27,1475.27
2026-04-27 06:30:00.000,1777271400,1475.28,1477.55,1464.84,1474.17
2026-04-27 07:00:00.000,1777273200,1474.45,1486.79,1464.31,1474.57
2026-04-27 07:30:00.000,1777275000,1473.86,1479.57,1464.54,1479.53
2026-04-27 08:00:00.000,1777276800,1479.85,1487.71,1472.66,1480.74
2026-04-27 08:30:00.000,1777278600,1480.82,1486.5,1468.8,1469
2026-04-27 09:00:00.000,1777280400,1468.67,1476.07,1460.33,1463.55
2026-04-27 09:30:00.000,1777282200,1463.95,1470.38,1461.72,1464.79
2026-04-27 10:00:00.000,1777284000,1464.63,1475,1461.76,1471.49
2026-04-27 10:30:00.000,1777285800,1471.47,1475.87,1462.31,1470.96
2026-04-27 11:00:00.000,1777287600,1470.47,1474.81,1457.12,1464.21
2026-04-27 11:30:00.000,1777289400,1464.32,1477.8,1461.52,1471.53
2026-04-27 12:00:00.000,1777291200,1471.49,1497.03,1470.94,1489.14
2026-04-27 12:30:00.000,1777293000,1489.17,1489.17,1476.54,1482.05
2026-04-27 13:00:00.000,1777294800,1481.97,1481.97,1469.58,1474.34
2026-04-27 13:30:00.000,1777296600,1474.14,1493.08,1469.66,1489.82
2026-04-27 14:00:00.000,1777298400,1489.99,1503.37,1489.82,1499.92
2026-04-27 14:30:00.000,1777300200,1499.5,1504.35,1492.91,1497.47
2026-04-27 15:00:00.000,1777302000,1497.89,1506.19,1491.16,1504.73
2026-04-27 15:30:00.000,1777303800,1504.44,1514.18,1500.55,1507.19
2026-04-27 16:00:00.000,1777305600,1507.06,1507.54,1477.69,1481.86
2026-04-27 16:30:00.000,1777307400,1481.97,1490.37,1477.28,1479.26
2026-04-27 17:00:00.000,1777309200,1478.83,1488.4,1469.38,1476.14
2026-04-27 17:30:00.000,1777311000,1476.1,1486.25,1471.08,1484.09
2026-04-27 18:00:00.000,1777312800,1483.94,1485.89,1475.86,1479.76
2026-04-27 18:30:00.000,1777314600,1480.1,1483.01,1468.2,1473.01
2026-04-27 19:00:00.000,1777316400,1472.96,1499.43,1472.7,1490.53
2026-04-27 19:30:00.000,1777318200,1490.46,1491.54,1473.93,1478.72
2026-04-27 20:00:00.000,1777320000,1478.66,1481.3,1460.43,1463.23
2026-04-27 20:30:00.000,1777321800,1463.42,1470.35,1459.47,1464.42
2026-04-27 21:00:00.000,1777323600,1464.79,1468.5,1444.59,1446.76
2026-04-27 21:30:00.000,1777325400,1446.7,1447.12,1428.75,1432.75
2026-04-27 22:00:00.000,1777327200,1432.89,1432.89,1416.81,1419.61
2026-04-27 22:30:00.000,1777329000,1419.25,1425.88,1411.84,1425.29
2026-04-27 23:00:00.000,1777330800,1425.53,1432.9,1420.8,1424.56
2026-04-27 23:30:00.000,1777332600,1424.65,1426.71,1394.41,1399.69
2026-04-28 00:00:00.000,1777334400,1399.56,1412.36,1396.99,1404
2026-04-28 00:30:00.000,1777336200,1404.23,1404.8,1379.62,1385.16
2026-04-28 01:00:00.000,1777338000,1385.03,1401.77,1384.13,1400.91
2026-04-28 01:30:00.000,1777339800,1400.77,1408.97,1395,1407.67
2026-04-28 02:00:00.000,1777341600,1407.82,1414.62,1400.58,1402.18
2026-04-28 02:30:00.000,1777343400,1401.98,1415.47,1401.51,1403.46
2026-04-28 03:00:00.000,1777345200,1403.46,1411.1,1400.96,1410.2
